,nfetPhig,pfetPhig,capacitance,voltage,finsNumber,tphL,tplH,energy,temperature,finLength,finHeight
849,-0.5189,-0.378,1e-15,0.7,2,1.272007e-11,9.989916e-12,-6.560107e-15,50.0,2.1e-08,3.2e-08
850,0.5518,0.3415,1e-15,0.7,2,1.137997e-11,1.169002e-11,-6.557682e-15,50.0,2.1e-08,3.2e-08
851,0.29,-0.1841,1e-15,0.7,2,1.241067e-11,1.122787e-11,-6.548445e-15,50.0,2.1e-08,3.2e-08
852,0.8485,-0.7446,1e-15,0.7,2,1.290852e-11,1.226027e-11,-6.54554e-15,50.0,2.1e-08,3.2e-08
853,-1.2438,0.6697,1e-15,0.7,2,1.116807e-11,9.088158e-12,-6.60003e-15,50.0,2.1e-08,3.2e-08
854,0.6131,-1.1911,1e-15,0.7,2,1.429756e-11,1.180649e-11,-6.468387e-15,50.0,2.1e-08,3.2e-08
855,0.3824,0.9694,1e-15,0.7,2,1.075034e-11,1.13848e-11,-6.582506e-15,50.0,2.1e-08,3.2e-08
856,-1.8849,0.6073,1e-15,0.7,2,1.11327e-11,8.542389e-12,-6.572441e-15,50.0,2.1e-08,3.2e-08
857,0.8013,0.2451,1e-15,0.7,2,1.136251e-11,1.216385e-11,-6.46657e-15,50.0,2.1e-08,3.2e-08
858,-1.3209,0.8362,1e-15,0.7,2,1.095685e-11,9.003532e-12,-6.623295e-15,50.0,2.1e-08,3.2e-08
859,-2.4502,-1.2897,1e-15,0.7,2,1.39296e-11,7.851991e-12,-6.543531e-15,50.0,2.1e-08,3.2e-08
860,0.0,0.0,1e-15,0.7,2,1.258879e-11,1.143761e-11,-6.5582e-15,100.0,2.1e-08,3.2e-08
861,-0.8014,-0.8294,1e-15,0.7,2,1.341878e-11,1.018739e-11,-6.525125e-15,100.0,2.1e-08,3.2e-08
862,-0.2677,0.215,1e-15,0.7,2,1.187848e-11,1.099433e-11,-6.520496e-15,100.0,2.1e-08,3.2e-08
863,1.6757,0.8946,1e-15,0.7,2,1.086698e-11,1.563624e-11,-6.421491e-15,100.0,2.1e-08,3.2e-08
864,0.2014,1.0447,1e-15,0.7,2,1.093601e-11,1.179939e-11,-6.572556e-15,100.0,2.1e-08,3.2e-08
865,-1.7987,2.7742,1e-15,0.7,2,8.991343e-12,8.989393e-12,-6.486983e-15,100.0,2.1e-08,3.2e-08
866,0.656,-1.2719,1e-15,0.7,2,1.416687e-11,1.267859e-11,-6.561943e-15,100.0,2.1e-08,3.2e-08
867,-0.4937,0.4482,1e-15,0.7,2,1.197635e-11,1.064292e-11,-6.582506e-15,100.0,2.1e-08,3.2e-08
868,0.3209,1.4379,1e-15,0.7,2,1.061295e-11,1.202132e-11,-6.490449e-15,100.0,2.1e-08,3.2e-08
869,-0.5189,-0.378,1e-15,0.7,2,1.35848e-11,1.060176e-11,-6.719041e-15,100.0,2.1e-08,3.2e-08
870,0.5518,0.3415,1e-15,0.7,2,1.200204e-11,1.24686e-11,-6.524025e-15,100.0,2.1e-08,3.2e-08
871,0.29,-0.1841,1e-15,0.7,2,1.259994e-11,1.196224e-11,-6.49921e-15,100.0,2.1e-08,3.2e-08
872,0.8485,-0.7446,1e-15,0.7,2,1.32303e-11,1.308858e-11,-6.50105e-15,100.0,2.1e-08,3.2e-08
873,-1.2438,0.6697,1e-15,0.7,2,1.162224e-11,9.608022e-12,-6.599278e-15,100.0,2.1e-08,3.2e-08
874,0.6131,-1.1911,1e-15,0.7,2,1.528135e-11,1.259384e-11,-6.568523e-15,100.0,2.1e-08,3.2e-08
875,0.3824,0.9694,1e-15,0.7,2,1.131036e-11,1.213714e-11,-6.554559e-15,100.0,2.1e-08,3.2e-08
876,-1.8849,0.6073,1e-15,0.7,2,1.152399e-11,8.964322e-12,-6.429635e-15,100.0,2.1e-08,3.2e-08
877,0.8013,0.2451,1e-15,0.7,2,1.214694e-11,1.298429e-11,-6.56181e-15,100.0,2.1e-08,3.2e-08
878,-1.3209,0.8362,1e-15,0.7,2,1.09676e-11,9.514147e-12,-6.403228e-15,100.0,2.1e-08,3.2e-08
879,-2.4502,-1.2897,1e-15,0.7,2,1.552723e-11,8.440625e-12,-6.591247e-15,100.0,2.1e-08,3.2e-08
880,0.0,0.0,1e-15,0.7,2,1.229842e-11,1.183665e-11,-6.527639e-15,125.0,2.1e-08,3.2e-08
881,-0.8014,-0.8294,1e-15,0.7,2,1.433234e-11,1.05189e-11,-6.521453e-15,125.0,2.1e-08,3.2e-08
882,-0.2677,0.215,1e-15,0.7,2,1.197615e-11,1.136475e-11,-6.552871e-15,125.0,2.1e-08,3.2e-08
883,1.6757,0.8946,1e-15,0.7,2,1.108043e-11,1.614295e-11,-6.378271e-15,125.0,2.1e-08,3.2e-08
884,0.2014,1.0447,1e-15,0.7,2,1.119432e-11,1.221353e-11,-6.584811e-15,125.0,2.1e-08,3.2e-08
885,-1.7987,2.7742,1e-15,0.7,2,9.15885e-12,9.254636e-12,-6.519696e-15,125.0,2.1e-08,3.2e-08
886,0.656,-1.2719,1e-15,0.7,2,1.466553e-11,1.313527e-11,-6.573615e-15,125.0,2.1e-08,3.2e-08
887,-0.4937,0.4482,1e-15,0.7,2,1.254203e-11,1.099646e-11,-6.477719e-15,125.0,2.1e-08,3.2e-08
888,0.3209,1.4379,1e-15,0.7,2,1.084661e-11,1.244632e-11,-6.578918e-15,125.0,2.1e-08,3.2e-08
889,-0.5189,-0.378,1e-15,0.7,2,1.368606e-11,1.095322e-11,-6.709131e-15,125.0,2.1e-08,3.2e-08
890,0.5518,0.3415,1e-15,0.7,2,1.228115e-11,1.291175e-11,-6.574137e-15,125.0,2.1e-08,3.2e-08
891,0.29,-0.1841,1e-15,0.7,2,1.302676e-11,1.238342e-11,-6.610871e-15,125.0,2.1e-08,3.2e-08
892,0.8485,-0.7446,1e-15,0.7,2,1.485371e-11,1.356735e-11,-6.491267e-15,125.0,2.1e-08,3.2e-08
893,-1.2438,0.6697,1e-15,0.7,2,1.1865e-11,9.909322e-12,-6.60204e-15,125.0,2.1e-08,3.2e-08
894,0.6131,-1.1911,1e-15,0.7,2,1.562491e-11,1.304242e-11,-6.566562e-15,125.0,2.1e-08,3.2e-08
895,0.3824,0.9694,1e-15,0.7,2,1.167413e-11,1.256769e-11,-6.552239e-15,125.0,2.1e-08,3.2e-08
896,-1.8849,0.6073,1e-15,0.7,2,1.150694e-11,9.129972e-12,-6.538649e-15,125.0,2.1e-08,3.2e-08
897,0.8013,0.2451,1e-15,0.7,2,1.202208e-11,1.345821e-11,-6.485995e-15,125.0,2.1e-08,3.2e-08
898,-1.3209,0.8362,1e-15,0.7,2,1.16139e-11,9.810104e-12,-6.614135e-15,125.0,2.1e-08,3.2e-08
899,-2.4502,-1.2897,1e-15,0.7,2,1.586562e-11,8.671436e-12,-6.600255e-15,125.0,2.1e-08,3.2e-08
900,0.0,0.0,1e-15,0.7,2,1.187985e-11,1.108021e-11,-6.415107e-15,75.0,2.1e-08,3.2e-08
901,-0.8014,-0.8294,1e-15,0.7,2,1.314514e-11,9.885502e-12,-6.546402e-15,75.0,2.1e-08,3.2e-08
902,-0.2677,0.215,1e-15,0.7,2,1.237595e-11,1.065642e-11,-6.560731e-15,75.0,2.1e-08,3.2e-08
903,1.6757,0.8946,1e-15,0.7,2,1.068001e-11,1.516065e-11,-6.475549e-15,75.0,2.1e-08,3.2e-08
904,0.2014,1.0447,1e-15,0.7,2,1.083699e-11,1.141919e-11,-6.586068e-15,75.0,2.1e-08,3.2e-08
905,-1.7987,2.7742,1e-15,0.7,2,9.040096e-12,8.746738e-12,-6.672113e-15,75.0,2.1e-08,3.2e-08
906,0.656,-1.2719,1e-15,0.7,2,1.420664e-11,1.226571e-11,-6.535712e-15,75.0,2.1e-08,3.2e-08
907,-0.4937,0.4482,1e-15,0.7,2,1.166739e-11,1.032043e-11,-6.567356e-15,75.0,2.1e-08,3.2e-08
908,0.3209,1.4379,1e-15,0.7,2,1.028583e-11,1.163258e-11,-6.542315e-15,75.0,2.1e-08,3.2e-08
909,-0.5189,-0.378,1e-15,0.7,2,1.296013e-11,1.028123e-11,-6.5621e-15,75.0,2.1e-08,3.2e-08
910,0.5518,0.3415,1e-15,0.7,2,1.225732e-11,1.20611e-11,-6.554805e-15,75.0,2.1e-08,3.2e-08
911,0.29,-0.1841,1e-15,0.7,2,1.265675e-11,1.15767e-11,-6.548128e-15,75.0,2.1e-08,3.2e-08
912,0.8485,-0.7446,1e-15,0.7,2,1.31711e-11,1.265642e-11,-6.400239e-15,75.0,2.1e-08,3.2e-08
913,-1.2438,0.6697,1e-15,0.7,2,1.097525e-11,9.334994e-12,-6.303585e-15,75.0,2.1e-08,3.2e-08
914,0.6131,-1.1911,1e-15,0.7,2,1.492067e-11,1.218147e-11,-6.480981e-15,75.0,2.1e-08,3.2e-08
915,0.3824,0.9694,1e-15,0.7,2,1.080755e-11,1.174395e-11,-6.515367e-15,75.0,2.1e-08,3.2e-08
916,-1.8849,0.6073,1e-15,0.7,2,1.132449e-11,8.718796e-12,-6.533651e-15,75.0,2.1e-08,3.2e-08
917,0.8013,0.2451,1e-15,0.7,2,1.158178e-11,1.255626e-11,-6.480545e-15,75.0,2.1e-08,3.2e-08
918,-1.3209,0.8362,1e-15,0.7,2,1.114628e-11,9.2461e-12,-6.51625e-15,75.0,2.1e-08,3.2e-08
919,-2.4502,-1.2897,1e-15,0.7,2,1.521717e-11,8.180297e-12,-6.528112e-15,75.0,2.1e-08,3.2e-08
920,0.0,0.0,1e-15,0.7,2,1.194295e-11,1.079975e-11,-6.515333e-15,25.0,2.1e-08,3.2e-08
921,-0.8014,-0.8294,1e-15,0.7,2,1.267818e-11,9.612111e-12,-6.569134e-15,25.0,2.1e-08,3.2e-08
922,-0.2677,0.215,1e-15,0.7,2,1.154825e-11,1.037809e-11,-6.542958e-15,25.0,2.1e-08,3.2e-08
923,1.6757,0.8946,1e-15,0.7,2,1.040533e-11,1.427968e-11,-6.336391e-15,25.0,2.1e-08,3.2e-08
924,0.2014,1.0447,1e-15,0.7,2,1.042733e-11,1.114262e-11,-6.486163e-15,25.0,2.1e-08,3.2e-08
925,-1.7987,2.7742,1e-15,0.7,2,8.766543e-12,8.411072e-12,-6.634917e-15,25.0,2.1e-08,3.2e-08
926,0.656,-1.2719,1e-15,0.7,2,1.359603e-11,1.154338e-11,-6.567946e-15,25.0,2.1e-08,3.2e-08
927,-0.4937,0.4482,1e-15,0.7,2,1.114718e-11,1.004627e-11,-6.565313e-15,25.0,2.1e-08,3.2e-08
928,0.3209,1.4379,1e-15,0.7,2,9.959057e-12,1.135211e-11,-6.539466e-15,25.0,2.1e-08,3.2e-08
929,-0.5189,-0.378,1e-15,0.7,2,1.238007e-11,1.000496e-11,-6.480418e-15,25.0,2.1e-08,3.2e-08
930,0.5518,0.3415,1e-15,0.7,2,1.143264e-11,1.135313e-11,-6.513882e-15,25.0,2.1e-08,3.2e-08
931,0.29,-0.1841,1e-15,0.7,2,1.178848e-11,1.129141e-11,-6.572058e-15,25.0,2.1e-08,3.2e-08
932,0.8485,-0.7446,1e-15,0.7,2,1.267272e-11,1.190169e-11,-6.476834e-15,25.0,2.1e-08,3.2e-08
933,-1.2438,0.6697,1e-15,0.7,2,1.09977e-11,9.06765e-12,-6.603513e-15,25.0,2.1e-08,3.2e-08
934,0.6131,-1.1911,1e-15,0.7,2,1.382416e-11,1.146541e-11,-6.539316e-15,25.0,2.1e-08,3.2e-08
935,0.3824,0.9694,1e-15,0.7,2,1.058052e-11,1.106418e-11,-6.45861e-15,25.0,2.1e-08,3.2e-08
936,-1.8849,0.6073,1e-15,0.7,2,1.09871e-11,8.364165e-12,-6.59091e-15,25.0,2.1e-08,3.2e-08
937,0.8013,0.2451,1e-15,0.7,2,1.118152e-11,1.180836e-11,-6.382967e-15,25.0,2.1e-08,3.2e-08
938,-1.3209,0.8362,1e-15,0.7,2,1.078625e-11,8.980067e-12,-6.614621e-15,25.0,2.1e-08,3.2e-08
939,-2.4502,-1.2897,1e-15,0.7,2,1.365901e-11,7.660705e-12,-6.503713e-15,25.0,2.1e-08,3.2e-08
940,0.0,0.0,1e-15,0.7,2,1.182725e-11,1.056086e-11,-6.457818e-15,0.0,2.1e-08,3.2e-08
941,-0.8014,-0.8294,1e-15,0.7,2,1.249325e-11,9.408923e-12,-6.549387e-15,0.0,2.1e-08,3.2e-08
942,-0.2677,0.215,1e-15,0.7,2,1.132198e-11,1.015312e-11,-6.581446e-15,0.0,2.1e-08,3.2e-08
943,1.6757,0.8946,1e-15,0.7,2,1.047397e-11,1.335485e-11,-6.491039e-15,0.0,2.1e-08,3.2e-08
944,0.2014,1.0447,1e-15,0.7,2,1.031257e-11,1.089481e-11,-6.485654e-15,0.0,2.1e-08,3.2e-08
945,-1.7987,2.7742,1e-15,0.7,2,8.716185e-12,8.272204e-12,-6.628948e-15,0.0,2.1e-08,3.2e-08
946,0.656,-1.2719,1e-15,0.7,2,1.345308e-11,1.169575e-11,-6.458546e-15,0.0,2.1e-08,3.2e-08
947,-0.4937,0.4482,1e-15,0.7,2,1.114286e-11,9.829885e-12,-6.563674e-15,0.0,2.1e-08,3.2e-08
948,0.3209,1.4379,1e-15,0.7,2,9.860423e-12,1.109927e-11,-6.541394e-15,0.0,2.1e-08,3.2e-08
949,-0.5189,-0.378,1e-15,0.7,2,1.206885e-11,9.790379e-12,-6.552232e-15,0.0,2.1e-08,3.2e-08
950,0.5518,0.3415,1e-15,0.7,2,1.091596e-11,1.150413e-11,-6.475526e-15,0.0,2.1e-08,3.2e-08
951,0.29,-0.1841,1e-15,0.7,2,1.189784e-11,1.104108e-11,-6.532087e-15,0.0,2.1e-08,3.2e-08
952,0.8485,-0.7446,1e-15,0.7,2,1.3608e-11,1.161633e-11,-6.554556e-15,0.0,2.1e-08,3.2e-08
953,-1.2438,0.6697,1e-15,0.7,2,1.087713e-11,8.880772e-12,-6.575387e-15,0.0,2.1e-08,3.2e-08
954,0.6131,-1.1911,1e-15,0.7,2,1.330081e-11,1.161561e-11,-6.490436e-15,0.0,2.1e-08,3.2e-08
955,0.3824,0.9694,1e-15,0.7,2,1.028084e-11,1.120348e-11,-6.479363e-15,0.0,2.1e-08,3.2e-08
956,-1.8849,0.6073,1e-15,0.7,2,1.078672e-11,8.19665e-12,-6.54665e-15,0.0,2.1e-08,3.2e-08
957,0.8013,0.2451,1e-15,0.7,2,1.148423e-11,1.152493e-11,-6.342741e-15,0.0,2.1e-08,3.2e-08
958,-1.3209,0.8362,1e-15,0.7,2,1.067416e-11,8.796025e-12,-6.610937e-15,0.0,2.1e-08,3.2e-08
959,-2.4502,-1.2897,1e-15,0.7,2,1.449792e-11,7.509224e-12,-6.526606e-15,0.0,2.1e-08,3.2e-08
960,0.0,0.0,1e-15,0.7,2,1.120231e-11,1.034931e-11,-6.516995e-15,-25.0,2.1e-08,3.2e-08
961,-0.8014,-0.8294,1e-15,0.7,2,1.2288e-11,9.226371e-12,-6.552232e-15,-25.0,2.1e-08,3.2e-08
962,-0.2677,0.215,1e-15,0.7,2,1.102848e-11,9.950931e-12,-6.563758e-15,-25.0,2.1e-08,3.2e-08
963,1.6757,0.8946,1e-15,0.7,2,1.043684e-11,1.30423e-11,-6.468074e-15,-25.0,2.1e-08,3.2e-08
964,0.2014,1.0447,1e-15,0.7,2,1.027775e-11,1.06708e-11,-6.48705e-15,-25.0,2.1e-08,3.2e-08
965,-1.7987,2.7742,1e-15,0.7,2,8.59196e-12,8.130991e-12,-6.614818e-15,-25.0,2.1e-08,3.2e-08
966,0.656,-1.2719,1e-15,0.7,2,1.324512e-11,1.145609e-11,-6.473091e-15,-25.0,2.1e-08,3.2e-08
967,-0.4937,0.4482,1e-15,0.7,2,1.102608e-11,9.635197e-12,-6.570238e-15,-25.0,2.1e-08,3.2e-08
968,0.3209,1.4379,1e-15,0.7,2,9.76547e-12,1.08717e-11,-6.538745e-15,-25.0,2.1e-08,3.2e-08
969,-0.5189,-0.378,1e-15,0.7,2,1.227198e-11,9.597474e-12,-6.497444e-15,-25.0,2.1e-08,3.2e-08
970,0.5518,0.3415,1e-15,0.7,2,1.080183e-11,1.126852e-11,-6.515903e-15,-25.0,2.1e-08,3.2e-08
971,0.29,-0.1841,1e-15,0.7,2,1.184518e-11,1.081587e-11,-6.549728e-15,-25.0,2.1e-08,3.2e-08
972,0.8485,-0.7446,1e-15,0.7,2,1.231138e-11,1.18193e-11,-6.36394e-15,-25.0,2.1e-08,3.2e-08
973,-1.2438,0.6697,1e-15,0.7,2,1.077623e-11,8.712655e-12,-6.567996e-15,-25.0,2.1e-08,3.2e-08
974,0.6131,-1.1911,1e-15,0.7,2,1.311868e-11,1.137795e-11,-6.558989e-15,-25.0,2.1e-08,3.2e-08
975,0.3824,0.9694,1e-15,0.7,2,1.02395e-11,1.097421e-11,-6.470225e-15,-25.0,2.1e-08,3.2e-08
976,-1.8849,0.6073,1e-15,0.7,2,1.049248e-11,8.018651e-12,-6.527146e-15,-25.0,2.1e-08,3.2e-08
977,0.8013,0.2451,1e-15,0.7,2,1.136237e-11,1.172837e-11,-6.556188e-15,-25.0,2.1e-08,3.2e-08
978,-1.3209,0.8362,1e-15,0.7,2,1.057149e-11,8.630175e-12,-6.605207e-15,-25.0,2.1e-08,3.2e-08
979,-2.4502,-1.2897,1e-15,0.7,2,1.355235e-11,7.372429e-12,-6.404276e-15,-25.0,2.1e-08,3.2e-08
980,0.0,0.0,1e-15,0.7,3,8.929422e-12,8.27725e-12,-6.671506e-15,50.0,2.1e-08,3.2e-08
981,-0.8014,-0.8294,1e-15,0.7,3,1.006894e-11,7.464097e-12,-6.52339e-15,50.0,2.1e-08,3.2e-08
982,-0.2677,0.215,1e-15,0.7,3,8.704851e-12,7.980776e-12,-6.688194e-15,50.0,2.1e-08,3.2e-08
983,1.6757,0.8946,1e-15,0.7,3,8.058106e-12,1.079731e-11,-6.613986e-15,50.0,2.1e-08,3.2e-08
984,0.2014,1.0447,1e-15,0.7,3,8.040874e-12,8.521852e-12,-6.626909e-15,50.0,2.1e-08,3.2e-08
985,-1.7987,2.7742,1e-15,0.7,3,6.526431e-12,6.422618e-12,-6.743885e-15,50.0,2.1e-08,3.2e-08
986,0.656,-1.2719,1e-15,0.7,3,1.047265e-11,9.12009e-12,-6.595951e-15,50.0,2.1e-08,3.2e-08
987,-0.4937,0.4482,1e-15,0.7,3,8.480478e-12,7.741808e-12,-6.646487e-15,50.0,2.1e-08,3.2e-08
988,0.3209,1.4379,1e-15,0.7,3,7.612965e-12,8.673603e-12,-6.538748e-15,50.0,2.1e-08,3.2e-08
989,-0.5189,-0.378,1e-15,0.7,3,9.34441e-12,7.70847e-12,-6.576205e-15,50.0,2.1e-08,3.2e-08
990,0.5518,0.3415,1e-15,0.7,3,8.543513e-12,8.974192e-12,-6.62829e-15,50.0,2.1e-08,3.2e-08
991,0.29,-0.1841,1e-15,0.7,3,9.256974e-12,8.627488e-12,-6.614598e-15,50.0,2.1e-08,3.2e-08
992,0.8485,-0.7446,1e-15,0.7,3,9.757981e-12,9.40062e-12,-6.532682e-15,50.0,2.1e-08,3.2e-08
993,-1.2438,0.6697,1e-15,0.7,3,7.963694e-12,6.829846e-12,-6.716881e-15,50.0,2.1e-08,3.2e-08
994,0.6131,-1.1911,1e-15,0.7,3,1.035099e-11,9.05943e-12,-6.595535e-15,50.0,2.1e-08,3.2e-08
995,0.3824,0.9694,1e-15,0.7,3,8.085782e-12,8.749751e-12,-6.586539e-15,50.0,2.1e-08,3.2e-08
996,-1.8849,0.6073,1e-15,0.7,3,8.400436e-12,6.34296e-12,-6.80389e-15,50.0,2.1e-08,3.2e-08
997,0.8013,0.2451,1e-15,0.7,3,8.65181e-12,9.329316e-12,-6.652481e-15,50.0,2.1e-08,3.2e-08
998,-1.3209,0.8362,1e-15,0.7,3,7.754253e-12,6.770726e-12,-6.665103e-15,50.0,2.1e-08,3.2e-08
999,-2.4502,-1.2897,1e-15,0.7,3,1.062127e-11,5.87051e-12,-6.623597e-15,50.0,2.1e-08,3.2e-08
1000,0.0,0.0,1e-15,0.7,3,9.16856e-12,8.731946e-12,-6.580227e-15,100.0,2.1e-08,3.2e-08
1001,-0.8014,-0.8294,1e-15,0.7,3,1.04433e-11,7.811118e-12,-6.644141e-15,100.0,2.1e-08,3.2e-08
1002,-0.2677,0.215,1e-15,0.7,3,9.006294e-12,8.406384e-12,-6.786847e-15,100.0,2.1e-08,3.2e-08
1003,1.6757,0.8946,1e-15,0.7,3,8.295077e-12,1.148663e-11,-6.699138e-15,100.0,2.1e-08,3.2e-08
1004,0.2014,1.0447,1e-15,0.7,3,8.158999e-12,9.002349e-12,-6.601445e-15,100.0,2.1e-08,3.2e-08
1005,-1.7987,2.7742,1e-15,0.7,3,6.774093e-12,6.737262e-12,-6.788581e-15,100.0,2.1e-08,3.2e-08
1006,0.656,-1.2719,1e-15,0.7,3,1.090628e-11,9.653088e-12,-6.609065e-15,100.0,2.1e-08,3.2e-08
1007,-0.4937,0.4482,1e-15,0.7,3,8.779643e-12,8.15299e-12,-6.718378e-15,100.0,2.1e-08,3.2e-08
1008,0.3209,1.4379,1e-15,0.7,3,7.787802e-12,9.168766e-12,-6.576194e-15,100.0,2.1e-08,3.2e-08
1009,-0.5189,-0.378,1e-15,0.7,3,9.697909e-12,8.118286e-12,-6.517528e-15,100.0,2.1e-08,3.2e-08
1010,0.5518,0.3415,1e-15,0.7,3,8.84973e-12,9.49622e-12,-6.693581e-15,100.0,2.1e-08,3.2e-08
1011,0.29,-0.1841,1e-15,0.7,3,9.438225e-12,9.11781e-12,-6.588899e-15,100.0,2.1e-08,3.2e-08
1012,0.8485,-0.7446,1e-15,0.7,3,9.897091e-12,9.9578e-12,-6.564804e-15,100.0,2.1e-08,3.2e-08
1013,-1.2438,0.6697,1e-15,0.7,3,8.667189e-12,7.217323e-12,-6.692423e-15,100.0,2.1e-08,3.2e-08
1014,0.6131,-1.1911,1e-15,0.7,3,1.081254e-11,9.587327e-12,-6.59485e-15,100.0,2.1e-08,3.2e-08
1015,0.3824,0.9694,1e-15,0.7,3,8.239261e-12,9.252133e-12,-6.602866e-15,100.0,2.1e-08,3.2e-08
1016,-1.8849,0.6073,1e-15,0.7,3,8.768599e-12,6.657792e-12,-6.839504e-15,100.0,2.1e-08,3.2e-08
1017,0.8013,0.2451,1e-15,0.7,3,8.842505e-12,9.881465e-12,-6.630825e-15,100.0,2.1e-08,3.2e-08
1018,-1.3209,0.8362,1e-15,0.7,3,8.555889e-12,7.116171e-12,-6.673559e-15,100.0,2.1e-08,3.2e-08
1019,-2.4502,-1.2897,1e-15,0.7,3,1.100788e-11,6.187097e-12,-6.697239e-15,100.0,2.1e-08,3.2e-08
1020,0.0,0.0,1e-15,0.7,3,9.394788e-12,8.998266e-12,-6.58509e-15,125.0,2.1e-08,3.2e-08
1021,-0.8014,-0.8294,1e-15,0.7,3,1.045998e-11,8.034628e-12,-6.616631e-15,125.0,2.1e-08,3.2e-08
1022,-0.2677,0.215,1e-15,0.7,3,9.155536e-12,8.654663e-12,-6.80602e-15,125.0,2.1e-08,3.2e-08
1023,1.6757,0.8946,1e-15,0.7,3,8.435715e-12,1.188785e-11,-6.739638e-15,125.0,2.1e-08,3.2e-08
1024,0.2014,1.0447,1e-15,0.7,3,8.310369e-12,9.282001e-12,-6.628693e-15,125.0,2.1e-08,3.2e-08
1025,-1.7987,2.7742,1e-15,0.7,3,6.860195e-12,6.917095e-12,-6.824185e-15,125.0,2.1e-08,3.2e-08
1026,0.656,-1.2719,1e-15,0.7,3,1.110983e-11,9.962099e-12,-6.606929e-15,125.0,2.1e-08,3.2e-08
1027,-0.4937,0.4482,1e-15,0.7,3,8.936976e-12,8.387363e-12,-6.744359e-15,125.0,2.1e-08,3.2e-08
1028,0.3209,1.4379,1e-15,0.7,3,7.930531e-12,9.456168e-12,-6.605703e-15,125.0,2.1e-08,3.2e-08
1029,-0.5189,-0.378,1e-15,0.7,3,9.881744e-12,8.351175e-12,-6.590971e-15,125.0,2.1e-08,3.2e-08
1030,0.5518,0.3415,1e-15,0.7,3,8.750712e-12,9.798696e-12,-6.644936e-15,125.0,2.1e-08,3.2e-08
1031,0.29,-0.1841,1e-15,0.7,3,9.599874e-12,9.402923e-12,-6.597708e-15,125.0,2.1e-08,3.2e-08
1032,0.8485,-0.7446,1e-15,0.7,3,1.037174e-11,1.028083e-11,-6.61676e-15,125.0,2.1e-08,3.2e-08
1033,-1.2438,0.6697,1e-15,0.7,3,8.822308e-12,7.402368e-12,-6.732157e-15,125.0,2.1e-08,3.2e-08
1034,0.6131,-1.1911,1e-15,0.7,3,1.081519e-11,9.893404e-12,-6.615608e-15,125.0,2.1e-08,3.2e-08
1035,0.3824,0.9694,1e-15,0.7,3,8.379731e-12,9.543514e-12,-6.614704e-15,125.0,2.1e-08,3.2e-08
1036,-1.8849,0.6073,1e-15,0.7,3,8.907409e-12,6.835436e-12,-6.861613e-15,125.0,2.1e-08,3.2e-08
1037,0.8013,0.2451,1e-15,0.7,3,9.136898e-12,1.020139e-11,-6.594418e-15,125.0,2.1e-08,3.2e-08
1038,-1.3209,0.8362,1e-15,0.7,3,8.509226e-12,7.376e-12,-6.707506e-15,125.0,2.1e-08,3.2e-08
1039,-2.4502,-1.2897,1e-15,0.7,3,1.123825e-11,6.366032e-12,-6.670382e-15,125.0,2.1e-08,3.2e-08
1040,0.0,0.0,1e-15,0.7,3,9.054692e-12,8.492046e-12,-6.620637e-15,75.0,2.1e-08,3.2e-08
1041,-0.8014,-0.8294,1e-15,0.7,3,1.005037e-11,7.601196e-12,-6.593686e-15,75.0,2.1e-08,3.2e-08
1042,-0.2677,0.215,1e-15,0.7,3,8.861377e-12,8.182902e-12,-6.729656e-15,75.0,2.1e-08,3.2e-08
1043,1.6757,0.8946,1e-15,0.7,3,7.854831e-12,1.112395e-11,-6.577611e-15,75.0,2.1e-08,3.2e-08
1044,0.2014,1.0447,1e-15,0.7,3,8.149006e-12,8.749283e-12,-6.572504e-15,75.0,2.1e-08,3.2e-08
1045,-1.7987,2.7742,1e-15,0.7,3,6.644413e-12,6.572813e-12,-6.753518e-15,75.0,2.1e-08,3.2e-08
1046,0.656,-1.2719,1e-15,0.7,3,1.066349e-11,9.372903e-12,-6.60084e-15,75.0,2.1e-08,3.2e-08
1047,-0.4937,0.4482,1e-15,0.7,3,8.604687e-12,7.939188e-12,-6.661139e-15,75.0,2.1e-08,3.2e-08
1048,0.3209,1.4379,1e-15,0.7,3,7.605281e-12,8.908275e-12,-6.541877e-15,75.0,2.1e-08,3.2e-08
1049,-0.5189,-0.378,1e-15,0.7,3,9.488633e-12,7.905391e-12,-6.58334e-15,75.0,2.1e-08,3.2e-08
1050,0.5518,0.3415,1e-15,0.7,3,8.705791e-12,9.221836e-12,-6.670303e-15,75.0,2.1e-08,3.2e-08
1051,0.29,-0.1841,1e-15,0.7,3,9.44385e-12,8.859655e-12,-6.551244e-15,75.0,2.1e-08,3.2e-08
1052,0.8485,-0.7446,1e-15,0.7,3,9.934464e-12,9.664938e-12,-6.503485e-15,75.0,2.1e-08,3.2e-08
1053,-1.2438,0.6697,1e-15,0.7,3,8.466153e-12,6.99454e-12,-6.658745e-15,75.0,2.1e-08,3.2e-08
1054,0.6131,-1.1911,1e-15,0.7,3,1.055333e-11,9.309805e-12,-6.602806e-15,75.0,2.1e-08,3.2e-08
1055,0.3824,0.9694,1e-15,0.7,3,8.079292e-12,8.987929e-12,-6.578444e-15,75.0,2.1e-08,3.2e-08
1056,-1.8849,0.6073,1e-15,0.7,3,8.523559e-12,6.494589e-12,-6.817259e-15,75.0,2.1e-08,3.2e-08
