,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,t_fall_time,t_rise_time,temper
967,0.8013,0.2451,1f,0.6,4,6.597232e-12,1.031322e-11,7.943847e-12,1.205432e-11,100.0
968,-1.3209,0.8362,1f,0.6,4,4.93479e-12,9.667027e-12,6.375489e-12,1.10159e-11,100.0
969,-2.4502,-1.2897,1f,0.6,4,4.025433e-12,1.267869e-11,6.418516e-12,1.588229e-11,100.0
970,0.4527,0.724,1f,0.6,4,6.298297e-12,9.630376e-12,7.618819e-12,1.1183e-11,100.0
971,-0.7223,-0.2172,1f,0.6,4,5.341566e-12,1.111357e-11,6.611243e-12,1.362489e-11,100.0
972,-0.5204,-1.5757,1f,0.6,4,5.492043e-12,1.414561e-11,7.026763e-12,1.797571e-11,100.0
973,1.4914,1.8448,1f,0.6,4,7.397776e-12,8.448129e-12,8.638354e-12,9.654544e-12,100.0
974,-0.2509,1.7263,1f,0.6,4,5.714648e-12,8.433169e-12,7.062081e-12,9.966774e-12,100.0
975,-0.6471,0.4233,1f,0.6,4,5.422427e-12,9.788333e-12,6.812773e-12,1.167322e-11,100.0
976,-1.3806,-0.6952,1f,0.6,4,4.797087e-12,1.151993e-11,6.134385e-12,1.473846e-11,100.0
977,-0.9646,0.383,1f,0.6,4,5.037313e-12,1.006552e-11,6.525519e-12,1.176704e-11,100.0
978,0.667,1.6099,1f,0.6,4,6.50542e-12,8.677465e-12,7.740488e-12,9.84821e-12,100.0
979,-0.4127,0.7432,1f,0.6,4,5.558738e-12,9.638664e-12,6.759084e-12,1.120488e-11,100.0
980,1.0667,0.5062,1f,0.6,4,6.920719e-12,9.951809e-12,8.157842e-12,1.152771e-11,100.0
981,-0.6887,0.1982,1f,0.6,4,5.384098e-12,1.03537e-11,6.929094e-12,1.215602e-11,100.0
982,-0.9693,-1.3396,1f,0.6,4,4.812629e-12,1.275588e-11,7.462538e-12,1.607351e-11,100.0
983,-0.4554,-0.8909,1f,0.6,4,5.554124e-12,1.180492e-11,6.861223e-12,1.458354e-11,100.0
984,-1.3938,-0.6278,1f,0.6,4,4.634381e-12,1.13425e-11,6.706197e-12,1.441058e-11,100.0
985,-0.4497,1.4317,1f,0.6,4,5.543635e-12,8.868703e-12,6.695873e-12,1.002044e-11,100.0
986,-0.258,1.7744,1f,0.6,4,5.70276e-12,8.382459e-12,7.045353e-12,9.945227e-12,100.0
987,-0.05788,-0.6133,1f,0.6,4,5.875618e-12,1.141145e-11,7.191297e-12,1.446571e-11,100.0
988,0.9223,-1.435,1f,0.6,4,6.804543e-12,1.332606e-11,7.902478e-12,1.705474e-11,100.0
989,-0.5781,-0.05277,1f,0.6,4,5.446681e-12,1.021494e-11,6.523227e-12,1.312295e-11,100.0
990,0.9878,0.4383,1f,0.6,4,6.820513e-12,1.005122e-11,8.051519e-12,1.164869e-11,100.0
991,0.7875,0.518,1f,0.6,4,6.625257e-12,9.935638e-12,7.820564e-12,1.150589e-11,100.0
992,-0.6764,0.3506,1f,0.6,4,5.397749e-12,1.02382e-11,6.758707e-12,1.182755e-11,100.0
993,-0.2638,0.3708,1f,0.6,4,5.655049e-12,9.945917e-12,7.216105e-12,1.192479e-11,100.0
994,0.1919,0.6274,1f,0.6,4,6.056405e-12,9.680358e-12,7.473644e-12,1.132847e-11,100.0
995,-0.5351,1.532,1f,0.6,4,5.478807e-12,8.765106e-12,6.589642e-12,9.90717e-12,100.0
996,-0.6454,1.4374,1f,0.6,4,5.438794e-12,8.874745e-12,6.557742e-12,1.001758e-11,100.0
997,0.196,-0.4051,1f,0.6,4,6.095418e-12,1.118063e-11,7.361869e-12,1.407407e-11,100.0
998,0.9222,-0.2628,1f,0.6,4,6.829126e-12,1.122753e-11,7.878838e-12,1.361618e-11,100.0
999,1.0165,-0.6328,1f,0.6,4,6.40746e-12,1.190254e-11,8.945448e-12,1.305585e-11,100.0
1000,0.0,0.0,1f,0.6,4,5.777012e-12,1.030643e-11,7.289527e-12,1.226055e-11,75.0
1001,-0.8014,-0.8294,1f,0.6,4,5.040535e-12,1.148146e-11,6.661496e-12,1.458304e-11,75.0
1002,-0.2677,0.215,1f,0.6,4,5.581794e-12,1.019562e-11,6.659666e-12,1.179411e-11,75.0
1003,1.6757,0.8946,1f,0.6,4,7.446025e-12,9.314522e-12,8.600581e-12,1.049392e-11,75.0
1004,0.2014,1.0447,1f,0.6,4,5.931425e-12,9.148976e-12,7.276902e-12,1.024377e-11,75.0
1005,-1.7987,2.7742,1f,0.6,4,4.32323e-12,7.422153e-12,6.54743e-12,8.870716e-12,75.0
1006,0.656,-1.2719,1f,0.6,4,6.095186e-12,1.260954e-11,7.724681e-12,1.544628e-11,75.0
1007,-0.4937,0.4482,1f,0.6,4,5.425518e-12,9.886891e-12,6.431356e-12,1.132287e-11,75.0
1008,0.3209,1.4379,1f,0.6,4,6.034927e-12,8.724654e-12,7.353645e-12,9.713923e-12,75.0
1009,-0.5189,-0.378,1f,0.6,4,5.376967e-12,1.119352e-11,6.60133e-12,1.347842e-11,75.0
1010,0.5518,0.3415,1f,0.6,4,6.223485e-12,1.002495e-11,7.556296e-12,1.153208e-11,75.0
1011,0.29,-0.1841,1f,0.6,4,5.994012e-12,1.082958e-11,7.379869e-12,1.201485e-11,75.0
1012,0.8485,-0.7446,1f,0.6,4,6.557794e-12,1.152029e-11,7.593374e-12,1.4368e-11,75.0
1013,-1.2438,0.6697,1f,0.6,4,4.755331e-12,8.871411e-12,6.063898e-12,1.073935e-11,75.0
1014,0.6131,-1.1911,1f,0.6,4,6.164306e-12,1.239703e-11,7.881778e-12,1.512945e-11,75.0
1015,0.3824,0.9694,1f,0.6,4,6.092893e-12,9.242496e-12,7.382125e-12,1.036029e-11,75.0
1016,-1.8849,0.6073,1f,0.6,4,4.325091e-12,9.483931e-12,5.949003e-12,1.096854e-11,75.0
1017,0.8013,0.2451,1f,0.6,4,6.434758e-12,1.017544e-11,7.775824e-12,1.173139e-11,75.0
1018,-1.3209,0.8362,1f,0.6,4,4.69894e-12,9.231226e-12,6.148761e-12,1.053493e-11,75.0
1019,-2.4502,-1.2897,1f,0.6,4,3.742213e-12,1.255216e-11,6.762566e-12,1.549131e-11,75.0
1020,0.4527,0.724,1f,0.6,4,6.150016e-12,9.517974e-12,7.444356e-12,1.091232e-11,75.0
1021,-0.7223,-0.2172,1f,0.6,4,5.247947e-12,1.07917e-11,6.541186e-12,1.208799e-11,75.0
1022,-0.5204,-1.5757,1f,0.6,4,5.380429e-12,1.316179e-11,6.869008e-12,1.664529e-11,75.0
1023,1.4914,1.8448,1f,0.6,4,7.221811e-12,8.316638e-12,8.306901e-12,9.391739e-12,75.0
1024,-0.2509,1.7263,1f,0.6,4,5.602114e-12,8.301132e-12,6.714953e-12,9.788069e-12,75.0
1025,-0.6471,0.4233,1f,0.6,4,5.309797e-12,9.81735e-12,6.491931e-12,1.141662e-11,75.0
1026,-1.3806,-0.6952,1f,0.6,4,4.368957e-12,1.169308e-11,6.906029e-12,1.402598e-11,75.0
1027,-0.9646,0.383,1f,0.6,4,4.93071e-12,9.934421e-12,6.282718e-12,1.145605e-11,75.0
1028,0.667,1.6099,1f,0.6,4,6.351942e-12,8.559458e-12,7.559517e-12,9.567899e-12,75.0
1029,-0.4127,0.7432,1f,0.6,4,5.488244e-12,9.487974e-12,6.523819e-12,1.085885e-11,75.0
1030,1.0667,0.5062,1f,0.6,4,6.744696e-12,9.796214e-12,7.832182e-12,1.123261e-11,75.0
1031,-0.6887,0.1982,1f,0.6,4,5.271606e-12,1.012795e-11,6.580089e-12,1.183015e-11,75.0
1032,-0.9693,-1.3396,1f,0.6,4,4.827916e-12,1.279622e-11,6.415216e-12,1.581006e-11,75.0
1033,-0.4554,-0.8909,1f,0.6,4,5.419101e-12,1.178379e-11,6.382073e-12,1.463423e-11,75.0
1034,-1.3938,-0.6278,1f,0.6,4,4.632381e-12,1.151519e-11,6.168088e-12,1.399621e-11,75.0
1035,-0.4497,1.4317,1f,0.6,4,5.464589e-12,8.734232e-12,6.458533e-12,9.717067e-12,75.0
1036,-0.258,1.7744,1f,0.6,4,5.565522e-12,8.249349e-12,6.953537e-12,9.769217e-12,75.0
1037,-0.05788,-0.6133,1f,0.6,4,5.30653e-12,1.068695e-11,8.238028e-12,1.376804e-11,75.0
1038,0.9223,-1.435,1f,0.6,4,6.671655e-12,1.283628e-11,7.545895e-12,1.610637e-11,75.0
1039,-0.5781,-0.05277,1f,0.6,4,5.359213e-12,1.054807e-11,6.598602e-12,1.169327e-11,75.0
1040,0.9878,0.4383,1f,0.6,4,6.657635e-12,9.882964e-12,7.791053e-12,1.135575e-11,75.0
1041,0.7875,0.518,1f,0.6,4,6.466249e-12,9.798815e-12,7.642751e-12,1.11991e-11,75.0
1042,-0.6764,0.3506,1f,0.6,4,5.286827e-12,9.924886e-12,6.457602e-12,1.153751e-11,75.0
1043,-0.2638,0.3708,1f,0.6,4,5.595563e-12,9.953777e-12,6.737271e-12,1.14804e-11,75.0
1044,0.1919,0.6274,1f,0.6,4,5.931802e-12,9.642176e-12,7.245326e-12,1.103779e-11,75.0
1045,-0.5351,1.532,1f,0.6,4,5.403875e-12,8.596891e-12,6.380127e-12,9.659302e-12,75.0
1046,-0.6454,1.4374,1f,0.6,4,5.322468e-12,8.68048e-12,6.535159e-12,9.744725e-12,75.0
1047,0.196,-0.4051,1f,0.6,4,5.934609e-12,1.079524e-11,7.345405e-12,1.326474e-11,75.0
1048,0.9222,-0.2628,1f,0.6,4,6.644619e-12,1.102742e-11,7.60125e-12,1.334605e-11,75.0
1049,1.0165,-0.6328,1f,0.6,4,6.709999e-12,1.125873e-11,7.752993e-12,1.42238e-11,75.0
1050,0.0,0.0,1f,0.6,4,5.583739e-12,1.018603e-11,6.512759e-12,1.105502e-11,25.0
1051,-0.8014,-0.8294,1f,0.6,4,4.854557e-12,1.09688e-11,5.995393e-12,1.353083e-11,25.0
1052,-0.2677,0.215,1f,0.6,4,5.386086e-12,9.833886e-12,6.464301e-12,1.123859e-11,25.0
1053,1.6757,0.8946,1f,0.6,4,7.110571e-12,9.064832e-12,8.024075e-12,9.954218e-12,25.0
1054,0.2014,1.0447,1f,0.6,4,5.713638e-12,8.945694e-12,6.869414e-12,9.719361e-12,25.0
1055,-1.7987,2.7742,1f,0.6,4,4.233859e-12,7.164268e-12,5.872356e-12,8.467275e-12,25.0
1056,0.656,-1.2719,1f,0.6,4,6.079452e-12,1.214385e-11,7.245948e-12,1.390058e-11,25.0
1057,-0.4937,0.4482,1f,0.6,4,5.224122e-12,9.588144e-12,6.142382e-12,1.081453e-11,25.0
1058,0.3209,1.4379,1f,0.6,4,5.804984e-12,8.537164e-12,6.973049e-12,9.175948e-12,25.0
1059,-0.5189,-0.378,1f,0.6,4,4.754021e-12,1.103226e-11,7.34684e-12,1.258885e-11,25.0
1060,0.5518,0.3415,1f,0.6,4,5.992078e-12,9.728668e-12,7.162195e-12,1.099601e-11,25.0
1061,0.29,-0.1841,1f,0.6,4,5.732732e-12,1.048608e-11,6.830294e-12,1.149337e-11,25.0
1062,0.8485,-0.7446,1f,0.6,4,6.374327e-12,1.104541e-11,6.961074e-12,1.281929e-11,25.0
1063,-1.2438,0.6697,1f,0.6,4,4.565533e-12,9.358269e-12,5.852795e-12,1.044084e-11,25.0
1064,0.6131,-1.1911,1f,0.6,4,6.044276e-12,1.194132e-11,7.21081e-12,1.471259e-11,25.0
1065,0.3824,0.9694,1f,0.6,4,5.82493e-12,8.863564e-12,7.111222e-12,9.848203e-12,25.0
1066,-1.8849,0.6073,1f,0.6,4,4.134863e-12,9.226817e-12,5.673135e-12,1.041072e-11,25.0
1067,0.8013,0.2451,1f,0.6,4,6.206799e-12,9.852835e-12,7.342043e-12,1.11739e-11,25.0
1068,-1.3209,0.8362,1f,0.6,4,4.511716e-12,9.134064e-12,5.902755e-12,1.0089e-11,25.0
1069,-2.4502,-1.2897,1f,0.6,4,3.733424e-12,1.215931e-11,5.470155e-12,1.397189e-11,25.0
1070,0.4527,0.724,1f,0.6,4,5.882472e-12,9.270262e-12,7.165196e-12,1.033414e-11,25.0
1071,-0.7223,-0.2172,1f,0.6,4,5.055738e-12,1.008655e-11,6.041317e-12,1.172027e-11,25.0
1072,-0.5204,-1.5757,1f,0.6,4,5.199205e-12,1.276231e-11,6.200222e-12,1.602711e-11,25.0
1073,1.4914,1.8448,1f,0.6,4,7.054094e-12,8.080422e-12,7.527581e-12,9.10718e-12,25.0
1074,-0.2509,1.7263,1f,0.6,4,5.399555e-12,8.219902e-12,6.44243e-12,9.051247e-12,25.0
1075,-0.6471,0.4233,1f,0.6,4,5.113472e-12,9.563365e-12,6.094997e-12,1.089525e-11,25.0
1076,-1.3806,-0.6952,1f,0.6,4,4.434844e-12,1.096235e-11,5.90072e-12,1.268621e-11,25.0
1077,-0.9646,0.383,1f,0.6,4,4.720039e-12,9.50395e-12,6.027344e-12,1.091676e-11,25.0
1078,0.667,1.6099,1f,0.6,4,6.063416e-12,8.311255e-12,7.312213e-12,9.1873e-12,25.0
1079,-0.4127,0.7432,1f,0.6,4,5.278509e-12,9.183027e-12,6.231671e-12,1.021499e-11,25.0
1080,1.0667,0.5062,1f,0.6,4,6.476308e-12,9.527234e-12,7.44872e-12,1.073286e-11,25.0
1081,-0.6887,0.1982,1f,0.6,4,5.080564e-12,9.850733e-12,6.067622e-12,1.126929e-11,25.0
1082,-0.9693,-1.3396,1f,0.6,4,4.726885e-12,1.22086e-11,6.014589e-12,1.493367e-11,25.0
1083,-0.4554,-0.8909,1f,0.6,4,5.253225e-12,1.18009e-11,6.242725e-12,1.280038e-11,25.0
1084,-1.3938,-0.6278,1f,0.6,4,4.427843e-12,1.085446e-11,5.893091e-12,1.250008e-11,25.0
1085,-0.4497,1.4317,1f,0.6,4,5.253319e-12,8.453069e-12,6.318557e-12,9.368135e-12,25.0
1086,-0.258,1.7744,1f,0.6,4,5.400512e-12,8.211015e-12,6.470269e-12,8.909204e-12,25.0
1087,-0.05788,-0.6133,1f,0.6,4,5.518853e-12,1.135015e-11,6.337343e-12,1.313949e-11,25.0
1088,0.9223,-1.435,1f,0.6,4,6.381963e-12,1.260145e-11,7.222498e-12,1.539287e-11,25.0
1089,-0.5781,-0.05277,1f,0.6,4,5.15695e-12,1.020913e-11,6.180504e-12,1.115604e-11,25.0
1090,0.9878,0.4383,1f,0.6,4,6.396423e-12,9.607438e-12,7.410961e-12,1.083744e-11,25.0
1091,0.7875,0.518,1f,0.6,4,6.210394e-12,9.496756e-12,7.284264e-12,1.072398e-11,25.0
1092,-0.6764,0.3506,1f,0.6,4,5.0919e-12,9.646822e-12,6.069758e-12,1.100924e-11,25.0
1093,-0.2638,0.3708,1f,0.6,4,5.391782e-12,9.614861e-12,6.492268e-12,1.098683e-11,25.0
1094,0.1919,0.6274,1f,0.6,4,5.671817e-12,9.350746e-12,6.691239e-12,1.051517e-11,25.0
1095,-0.5351,1.532,1f,0.6,4,5.19151e-12,8.346429e-12,6.210543e-12,9.314703e-12,25.0
1096,-0.6454,1.4374,1f,0.6,4,5.112712e-12,8.447912e-12,6.106971e-12,9.362706e-12,25.0
1097,0.196,-0.4051,1f,0.6,4,5.708732e-12,1.063921e-11,6.800194e-12,1.195476e-11,25.0
1098,0.9222,-0.2628,1f,0.6,4,6.297612e-12,1.064862e-11,7.477321e-12,1.164703e-11,25.0
1099,1.0165,-0.6328,1f,0.6,4,6.540208e-12,1.083752e-11,7.053019e-12,1.249854e-11,25.0
1100,0.0,0.0,1f,0.6,4,5.50053e-12,1.013395e-11,6.225633e-12,1.091666e-11,0.0
1101,-0.8014,-0.8294,1f,0.6,4,4.780088e-12,1.2236e-11,5.855886e-12,1.38719e-11,0.0
1102,-0.2677,0.215,1f,0.6,4,5.311747e-12,9.824089e-12,6.200843e-12,1.105068e-11,0.0
1103,1.6757,0.8946,1f,0.6,4,6.995063e-12,8.988092e-12,7.824169e-12,9.778817e-12,0.0
1104,0.2014,1.0447,1f,0.6,4,5.665651e-12,8.820814e-12,6.533877e-12,9.542382e-12,0.0
1105,-1.7987,2.7742,1f,0.6,4,4.162463e-12,6.971992e-12,5.728893e-12,8.386833e-12,0.0
1106,0.656,-1.2719,1f,0.6,4,5.984419e-12,1.209612e-11,7.127781e-12,1.37338e-11,0.0
1107,-0.4937,0.4482,1f,0.6,4,5.151304e-12,9.449553e-12,6.058969e-12,1.068851e-11,0.0
1108,0.3209,1.4379,1f,0.6,4,5.747467e-12,8.563048e-12,6.915848e-12,9.1041e-12,0.0
1109,-0.5189,-0.378,1f,0.6,4,5.118784e-12,1.064611e-11,6.069422e-12,1.174791e-11,0.0
1110,0.5518,0.3415,1f,0.6,4,5.896988e-12,9.677445e-12,7.047718e-12,1.081263e-11,0.0
1111,0.29,-0.1841,1f,0.6,4,5.708759e-12,1.018523e-11,6.690587e-12,1.189259e-11,0.0
1112,0.8485,-0.7446,1f,0.6,4,6.198023e-12,1.150472e-11,7.121011e-12,1.221415e-11,0.0
1113,-1.2438,0.6697,1f,0.6,4,4.497937e-12,9.293696e-12,5.777551e-12,1.02656e-11,0.0
1114,0.6131,-1.1911,1f,0.6,4,5.951285e-12,1.191818e-11,7.088455e-12,1.449065e-11,0.0
1115,0.3824,0.9694,1f,0.6,4,5.775556e-12,8.964114e-12,6.865446e-12,9.691709e-12,0.0
1116,-1.8849,0.6073,1f,0.6,4,4.061965e-12,9.319161e-12,5.561672e-12,1.044944e-11,0.0
1117,0.8013,0.2451,1f,0.6,4,6.105972e-12,9.770081e-12,7.233376e-12,1.09969e-11,0.0
1118,-1.3209,0.8362,1f,0.6,4,4.443956e-12,9.101583e-12,5.723133e-12,9.980056e-12,0.0
1119,-2.4502,-1.2897,1f,0.6,4,3.653521e-12,1.221167e-11,5.386484e-12,1.383714e-11,0.0
1120,0.4527,0.724,1f,0.6,4,5.779039e-12,9.064728e-12,7.073323e-12,1.00351e-11,0.0
1121,-0.7223,-0.2172,1f,0.6,4,4.982217e-12,1.022348e-11,5.85652e-12,1.15655e-11,0.0
1122,-0.5204,-1.5757,1f,0.6,4,5.133025e-12,1.273144e-11,5.929508e-12,1.588284e-11,0.0
1123,1.4914,1.8448,1f,0.6,4,6.942083e-12,8.037661e-12,7.326456e-12,8.929541e-12,0.0
1124,-0.2509,1.7263,1f,0.6,4,5.316389e-12,8.12845e-12,6.356043e-12,9.039369e-12,0.0
1125,-0.6471,0.4233,1f,0.6,4,5.043359e-12,9.490538e-12,5.912297e-12,1.072041e-11,0.0
1126,-1.3806,-0.6952,1f,0.6,4,4.364224e-12,1.098774e-11,5.771996e-12,1.254502e-11,0.0
1127,-0.9646,0.383,1f,0.6,4,4.675255e-12,9.647666e-12,5.852988e-12,1.07247e-11,0.0
1128,0.667,1.6099,1f,0.6,4,5.95849e-12,8.238906e-12,7.218132e-12,9.059699e-12,0.0
1129,-0.4127,0.7432,1f,0.6,4,5.21412e-12,9.102756e-12,6.134219e-12,1.003057e-11,0.0
1130,1.0667,0.5062,1f,0.6,4,6.369162e-12,9.429102e-12,7.341685e-12,1.057998e-11,0.0
1131,-0.6887,0.1982,1f,0.6,4,5.011483e-12,9.96364e-12,5.881369e-12,1.054574e-11,0.0
1132,-0.9693,-1.3396,1f,0.6,4,4.671015e-12,1.15724e-11,5.754557e-12,1.46039e-11,0.0
1133,-0.4554,-0.8909,1f,0.6,4,5.181519e-12,1.171446e-11,5.984552e-12,1.262248e-11,0.0
1134,-1.3938,-0.6278,1f,0.6,4,4.351987e-12,1.08712e-11,5.771537e-12,1.236283e-11,0.0
1135,-0.4497,1.4317,1f,0.6,4,5.179613e-12,8.386233e-12,6.100594e-12,9.22172e-12,0.0
1136,-0.258,1.7744,1f,0.6,4,5.29864e-12,8.055229e-12,6.351073e-12,9.084312e-12,0.0
1137,-0.05788,-0.6133,1f,0.6,4,5.436849e-12,1.126281e-11,6.127782e-12,1.292604e-11,0.0
1138,0.9223,-1.435,1f,0.6,4,6.278357e-12,1.24072e-11,7.118616e-12,1.514307e-11,0.0
1139,-0.5781,-0.05277,1f,0.6,4,5.07929e-12,1.018999e-11,6.005181e-12,1.103442e-11,0.0
1140,0.9878,0.4383,1f,0.6,4,6.291988e-12,9.514838e-12,7.302035e-12,1.06795e-11,0.0
1141,0.7875,0.518,1f,0.6,4,6.11208e-12,9.416467e-12,7.169805e-12,1.056002e-11,0.0
1142,-0.6764,0.3506,1f,0.6,4,5.021842e-12,9.744789e-12,5.888435e-12,1.078327e-11,0.0
1143,-0.2638,0.3708,1f,0.6,4,5.317385e-12,9.537283e-12,6.209488e-12,1.08136e-11,0.0
1144,0.1919,0.6274,1f,0.6,4,5.640974e-12,9.247093e-12,6.50012e-12,1.028056e-11,0.0
1145,-0.5351,1.532,1f,0.6,4,5.118468e-12,8.290322e-12,6.015723e-12,9.149024e-12,0.0
1146,-0.6454,1.4374,1f,0.6,4,5.042994e-12,8.400898e-12,5.912463e-12,9.179325e-12,0.0
1147,0.196,-0.4051,1f,0.6,4,5.639899e-12,1.072604e-11,6.564184e-12,1.181181e-11,0.0
1148,0.9222,-0.2628,1f,0.6,4,6.206038e-12,1.06113e-11,7.336967e-12,1.14781e-11,0.0
1149,1.0165,-0.6328,1f,0.6,4,6.35852e-12,1.128586e-11,7.210328e-12,1.298464e-11,0.0
1150,0.0,0.0,1f,0.6,4,5.419228e-12,1.007781e-11,6.15842e-12,1.079758e-11,-25.0
1151,-0.8014,-0.8294,1f,0.6,4,4.835651e-12,1.110607e-11,5.867966e-12,1.279977e-11,-25.0
1152,-0.2677,0.215,1f,0.6,4,5.245069e-12,9.692718e-12,6.137349e-12,1.089824e-11,-25.0
1153,1.6757,0.8946,1f,0.6,4,6.8803e-12,8.901461e-12,7.676828e-12,9.6175e-12,-25.0
1154,0.2014,1.0447,1f,0.6,4,5.59215e-12,8.738285e-12,6.274013e-12,9.399223e-12,-25.0
1155,-1.7987,2.7742,1f,0.6,4,4.100768e-12,7.020701e-12,5.58709e-12,8.185409e-12,-25.0
1156,0.656,-1.2719,1f,0.6,4,5.902354e-12,1.210514e-11,7.014621e-12,1.361154e-11,-25.0
1157,-0.4937,0.4482,1f,0.6,4,5.087949e-12,9.577828e-12,5.884086e-12,1.044192e-11,-25.0
1158,0.3209,1.4379,1f,0.6,4,5.663737e-12,8.5407e-12,6.450125e-12,9.005629e-12,-25.0
1159,-0.5189,-0.378,1f,0.6,4,5.062757e-12,1.068841e-11,5.878005e-12,1.161003e-11,-25.0
1160,0.5518,0.3415,1f,0.6,4,5.945344e-12,9.423493e-12,6.482134e-12,1.065465e-11,-25.0
1161,0.29,-0.1841,1f,0.6,4,5.616144e-12,1.031309e-11,6.457159e-12,1.119548e-11,-25.0
1162,0.8485,-0.7446,1f,0.6,4,6.107767e-12,1.142442e-11,7.027639e-12,1.206644e-11,-25.0
1163,-1.2438,0.6697,1f,0.6,4,4.409525e-12,9.206961e-12,5.674821e-12,1.01616e-11,-25.0
1164,0.6131,-1.1911,1f,0.6,4,5.878533e-12,1.13188e-11,6.94905e-12,1.439059e-11,-25.0
1165,0.3824,0.9694,1f,0.6,4,5.683209e-12,8.835406e-12,6.508911e-12,9.502903e-12,-25.0
1166,-1.8849,0.6073,1f,0.6,4,3.991248e-12,9.240861e-12,5.443962e-12,1.024724e-11,-25.0
1167,0.8013,0.2451,1f,0.6,4,6.014255e-12,9.728345e-12,7.141913e-12,1.083592e-11,-25.0
1168,-1.3209,0.8362,1f,0.6,4,4.384958e-12,9.019301e-12,5.599997e-12,9.774162e-12,-25.0
1169,-2.4502,-1.2897,1f,0.6,4,3.622161e-12,1.218426e-11,5.354197e-12,1.372284e-11,-25.0
1170,0.4527,0.724,1f,0.6,4,5.725165e-12,9.098982e-12,6.612392e-12,9.932564e-12,-25.0
1171,-0.7223,-0.2172,1f,0.6,4,4.903575e-12,1.014534e-11,5.98256e-12,1.118847e-11,-25.0
1172,-0.5204,-1.5757,1f,0.6,4,4.523999e-12,1.267258e-11,7.097753e-12,1.572982e-11,-25.0
1173,1.4914,1.8448,1f,0.6,4,6.851347e-12,7.983544e-12,7.135037e-12,8.821308e-12,-25.0
1174,-0.2509,1.7263,1f,0.6,4,5.249932e-12,8.079917e-12,6.006788e-12,8.91215e-12,-25.0
1175,-0.6471,0.4233,1f,0.6,4,4.983241e-12,9.027805e-12,5.731684e-12,1.04047e-11,-25.0
1176,-1.3806,-0.6952,1f,0.6,4,4.29909e-12,1.094595e-11,5.6542e-12,1.241094e-11,-25.0
1177,-0.9646,0.383,1f,0.6,4,4.607763e-12,9.596076e-12,5.787809e-12,1.056808e-11,-25.0
1178,0.667,1.6099,1f,0.6,4,6.035892e-12,8.183168e-12,6.57285e-12,8.924137e-12,-25.0
1179,-0.4127,0.7432,1f,0.6,4,5.153583e-12,9.19497e-12,5.947686e-12,9.959128e-12,-25.0
1180,1.0667,0.5062,1f,0.6,4,6.418019e-12,9.357717e-12,6.768183e-12,1.045442e-11,-25.0
1181,-0.6887,0.1982,1f,0.6,4,4.945346e-12,9.676437e-12,5.699545e-12,1.088248e-11,-25.0
1182,-0.9693,-1.3396,1f,0.6,4,4.614848e-12,1.148603e-11,5.591387e-12,1.443786e-11,-25.0
1183,-0.4554,-0.8909,1f,0.6,4,5.120984e-12,1.164372e-11,5.910232e-12,1.247451e-11,-25.0
1184,-1.3938,-0.6278,1f,0.6,4,4.285314e-12,1.081788e-11,5.655657e-12,1.22193e-11,-25.0
1185,-0.4497,1.4317,1f,0.6,4,5.127255e-12,8.44781e-12,5.785572e-12,8.841256e-12,-25.0
1186,-0.258,1.7744,1f,0.6,4,5.260747e-12,8.091589e-12,5.891199e-12,8.655076e-12,-25.0
1187,-0.05788,-0.6133,1f,0.6,4,5.415986e-12,1.122131e-11,5.971321e-12,1.271267e-11,-25.0
1188,0.9223,-1.435,1f,0.6,4,6.292611e-12,1.23614e-11,6.651798e-12,1.42015e-11,-25.0
1189,-0.5781,-0.05277,1f,0.6,4,5.00998e-12,1.008888e-11,5.859218e-12,1.088699e-11,-25.0
1190,0.9878,0.4383,1f,0.6,4,6.201499e-12,9.487729e-12,7.199892e-12,1.0499e-11,-25.0
1191,0.7875,0.518,1f,0.6,4,6.024449e-12,9.358685e-12,7.06894e-12,1.040121e-11,-25.0
1192,-0.6764,0.3506,1f,0.6,4,4.959839e-12,9.423199e-12,5.703881e-12,1.058362e-11,-25.0
1193,-0.2638,0.3708,1f,0.6,4,5.251552e-12,9.640349e-12,5.999595e-12,1.059019e-11,-25.0
1194,0.1919,0.6274,1f,0.6,4,5.571872e-12,9.203284e-12,6.221573e-12,1.013982e-11,-25.0
1195,-0.5351,1.532,1f,0.6,4,5.055612e-12,8.242689e-12,5.83518e-12,8.994321e-12,-25.0
1196,-0.6454,1.4374,1f,0.6,4,4.977113e-12,8.335386e-12,5.744263e-12,9.057245e-12,-25.0
1197,0.196,-0.4051,1f,0.6,4,5.576762e-12,1.075263e-11,6.28688e-12,1.168975e-11,-25.0
1198,0.9222,-0.2628,1f,0.6,4,6.288941e-12,1.054696e-11,6.663753e-12,1.133617e-11,-25.0
1199,1.0165,-0.6328,1f,0.6,4,6.354284e-12,1.088864e-11,6.804185e-12,1.224093e-11,-25.0
1200,0.0,0.0,1f,0.6,5,5.100027e-12,8.999891e-12,5.567615e-12,9.593925e-12,50.0
1201,-0.8014,-0.8294,1f,0.6,5,4.513047e-12,9.844742e-12,5.365828e-12,1.131948e-11,50.0
1202,-0.2677,0.215,1f,0.6,5,4.908532e-12,8.730637e-12,5.433156e-12,9.163381e-12,50.0
